GeneID,Chr,Start,End,annotation,pan_anno,y_anno,Strand
Il1rapl2_42110,chrX,137700043,137700442,"Intron(NM_030688.2/Il1rapl2,intron2of10)",OtherIntron,OtherIntron,.
Tbc1d8b_42111,chrX,139684791,139685190,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rbm41_42112,chrX,139998337,139998736,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Dnaaf6b_42113,chrX,140062542,140062941,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Frmpd3_42114,chrX,140354970,140355369,"Intron(XM_017318501.2/Frmpd3,intron1of14)",1stIntron,1stIntron,.
Frmpd3_42115,chrX,140418521,140418920,"Intron(XM_017318501.2/Frmpd3,intron12of14)",OtherIntron,OtherIntron,.
Prps1_42116,chrX,140438452,140438851,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Prps1_42117,chrX,140456393,140456792,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Prps1_42118,chrX,140479224,140479623,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Prps1_42119,chrX,140484820,140485219,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Prps1_42120,chrX,140491891,140492290,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39538_42121,chrX,140504002,140504401,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39538_42122,chrX,140505732,140506131,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39538_42123,chrX,140511085,140511484,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39538_42124,chrX,140520210,140520609,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39538_42125,chrX,140534282,140534681,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm39538_42126,chrX,140537694,140538093,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tsc22d3_42127,chrX,140542988,140543387,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tsc22d3_42128,chrX,140547679,140548078,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tsc22d3_42129,chrX,140558509,140558908,"Intron(XM_006528505.4/Tsc22d3,intron2of3)",OtherIntron,OtherIntron,.
Tsc22d3_42130,chrX,140574058,140574457,"Intron(XM_006528505.4/Tsc22d3,intron2of3)",OtherIntron,OtherIntron,.
Tsc22d3_42131,chrX,140580288,140580687,"Intron(XM_006528505.4/Tsc22d3,intron2of3)",OtherIntron,OtherIntron,.
Tsc22d3_42132,chrX,140599069,140599468,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Mid2_42133,chrX,140663582,140663981,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm7091_42134,chrX,140831804,140832203,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm7091_42135,chrX,140857466,140857865,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm7091_42136,chrX,140863441,140863840,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Vsig1_42137,chrX,140887008,140887407,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Vsig1_42138,chrX,140936581,140936980,"Intron(NM_001359143.1_2/Vsig1,intron7of7)",OtherIntron,OtherIntron,.
Atg4a_42139,chrX,140956594,140956993,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Atg4a_42140,chrX,140979649,140980048,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Atg4a_42141,chrX,140984724,140985123,"Intron(NM_001379681.1_2/Atg4a,intron2of13)",OtherIntron,OtherIntron,.
Gm39539_42142,chrX,141157670,141158069,"Intron(NM_001379681.1_2/Atg4a,intron10of13)",OtherIntron,OtherIntron,.
Nxt2_42143,chrX,142228133,142228532,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Nxt2_42144,chrX,142245920,142246319,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Acsl4_42145,chrX,142384944,142385343,"Intron(NM_001033600.1/Acsl4,intron1of15)",1stIntron,1stIntron,.
Acsl4_42146,chrX,142390393,142390792,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm15031_42147,chrX,142427090,142427489,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm25915_42148,chrX,142469635,142470034,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm4995_42149,chrX,142537598,142537997,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmem164_42150,chrX,142681166,142681565,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tmem164_42151,chrX,142698174,142698573,"Intron(NM_001358725.1/Tmem164,intron1of5)",1stIntron,1stIntron,.
Ammecr1_42152,chrX,142903851,142904250,"Intron(NM_019496.4/Ammecr1,intron2of5)",OtherIntron,OtherIntron,.
Ammecr1_42153,chrX,142966536,142966935,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rtl9_42154,chrX,143051734,143052133,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Alg13_42155,chrX,144317847,144318246,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm2214_42156,chrX,144338288,144338687,"Intron(NR_037145.1/Alg13,intron5of26)",OtherIntron,OtherIntron,.
Gm15071_42157,chrX,144526031,144526430,"Intron(NM_009428.3/Trpc5,intron1of10)",1stIntron,1stIntron,.
Amot_42158,chrX,145505658,145506057,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm4918_42159,chrX,146068701,146069100,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm4918_42160,chrX,146110737,146111136,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Hmgb1-ps2_42161,chrX,146159301,146159700,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm21928_42162,chrX,147940867,147941266,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8334_42163,chrX,148613998,148614397,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tmem29_42164,chrX,150440874,150441273,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tmem29_42165,chrX,150458916,150459315,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
3110067C02Rik_42166,chrX,150478003,150478402,"Intron(XM_011247836.2/Tmem29,intron1of3)",1stIntron,1stIntron,.
Tmem29_42167,chrX,150486738,150487137,"Intron(XM_011247836.2/Tmem29,intron1of3)",1stIntron,1stIntron,.
Tmem29_42168,chrX,150510699,150511098,"Intron(XR_003953029.1/Apex2,intron6of10)",OtherIntron,OtherIntron,.
Apex2_42169,chrX,150588119,150588518,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Maged2_42170,chrX,150812945,150813344,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8424_42171,chrX,150956569,150956968,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gnl3l_42172,chrX,151017038,151017437,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Fgd1_42173,chrX,151046761,151047160,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tsr2_42174,chrX,151096255,151096654,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tsr2_42175,chrX,151116880,151117279,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Wnk3_42176,chrX,151169210,151169609,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Fam120c_42177,chrX,151343792,151344191,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Phf8_42178,chrX,151508625,151509024,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Phf8_42179,chrX,151520391,151520790,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Huwe1_42180,chrX,151800890,151801289,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Huwe1_42181,chrX,151803014,151803413,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Mir3113_42182,chrX,151847784,151848183,"Intron(XM_006528933.3/Huwe1,intron8of85)",OtherIntron,OtherIntron,.
Hsd17b10_42183,chrX,152001674,152002073,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ribc1_42184,chrX,152016171,152016570,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm15267_42185,chrX,152065732,152066131,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15267_42186,chrX,152067830,152068229,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15266_42187,chrX,152121697,152122096,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Iqsec2_42188,chrX,152144252,152144651,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Iqsec2_42189,chrX,152172673,152173072,5'UTR,5'UTR,5'UTR,.
Iqsec2_42190,chrX,152179909,152180308,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Kdm5c_42191,chrX,152232702,152233101,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Kantr_42192,chrX,152327344,152327743,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tspyl2_42193,chrX,152336585,152336984,3'UTR,3'UTR,3'UTR,.
Tspyl2_42194,chrX,152342409,152342808,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tspyl2_42195,chrX,152352771,152353170,"Intron(NM_001313748.2/Gpr173,intron2of2)",OtherIntron,OtherIntron,.
Usp51_42196,chrX,152973520,152973919,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Usp51_42197,chrX,153007214,153007613,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
9530051G07Rik_42198,chrX,153037485,153037884,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rragb_42199,chrX,153139673,153140072,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Klf8_42200,chrX,153238126,153238525,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Klf8_42201,chrX,153359411,153359810,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Klf8_42202,chrX,153366741,153367140,"Intron(XM_017318503.1/Klf8,intron3of7)",OtherIntron,OtherIntron,.
Gm7150_42203,chrX,153381712,153382111,"Intron(XM_017318503.1/Klf8,intron4of7)",OtherIntron,OtherIntron,.
Ubqln2_42204,chrX,153498100,153498499,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Sat1_42205,chrX,155216237,155216636,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Acot9_42206,chrX,155262282,155262681,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Acot9_42207,chrX,155280406,155280805,"Intron(NM_001313718.1/Acot9,intron6of15)",OtherIntron,OtherIntron,.
Prdx4_42208,chrX,155338182,155338581,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
LOC115489223_42209,chrX,155379011,155379410,"Intron(XR_878286.2/Gm39545,intron2of4)",OtherIntron,OtherIntron,.
Sms_42210,chrX,157492024,157492423,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm6568_42211,chrX,157533950,157534349,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Mbtps2_42212,chrX,157598334,157598733,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rps6ka3_42213,chrX,159199526,159199925,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rps6ka3_42214,chrX,159255429,159255828,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rps6ka3_42215,chrX,159302812,159303211,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Eif1ax_42216,chrX,159371794,159372193,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm39546_42217,chrX,159510637,159511036,"Intron(XR_878290.2/Gm39546,intron1of2)",1stIntron,1stIntron,.
Gm39546_42218,chrX,159522258,159522657,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Bclaf3_42219,chrX,159532375,159532774,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Bclaf3_42220,chrX,159549938,159550337,"Intron(XR_003953013.1/Bclaf3,intron2of11)",OtherIntron,OtherIntron,.
Sh3kbp1_42221,chrX,159627213,159627612,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Sh3kbp1_42222,chrX,159676024,159676423,"Intron(XM_006528925.4/Sh3kbp1,intron1of18)",1stIntron,1stIntron,.
Sh3kbp1_42223,chrX,159697039,159697438,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Sh3kbp1_42224,chrX,159699196,159699595,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Sh3kbp1_42225,chrX,159709194,159709593,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Sh3kbp1_42226,chrX,159711198,159711597,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Sh3kbp1_42227,chrX,159721357,159721756,"Intron(XM_006528925.4/Sh3kbp1,intron2of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42228,chrX,159732904,159733303,"Intron(XM_006528925.4/Sh3kbp1,intron2of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42229,chrX,159735499,159735898,"Intron(XM_006528925.4/Sh3kbp1,intron2of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42230,chrX,159751907,159752306,"Intron(XM_006528925.4/Sh3kbp1,intron2of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42231,chrX,159758086,159758485,"Intron(XM_006528925.4/Sh3kbp1,intron2of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42232,chrX,159768975,159769374,"Intron(XM_006528925.4/Sh3kbp1,intron3of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42233,chrX,159881545,159881944,"Intron(XM_006528925.4/Sh3kbp1,intron9of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42234,chrX,159885853,159886252,"Intron(XM_006528925.4/Sh3kbp1,intron9of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42235,chrX,159909427,159909826,"Intron(XM_006528925.4/Sh3kbp1,intron10of18)",OtherIntron,OtherIntron,.
Sh3kbp1_42236,chrX,159924748,159925147,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Map3k15_42237,chrX,159976154,159976553,Downstream(<=300bp),Downstream(<=300bp),Downstream(<=300),.
Map3k15_42238,chrX,159979130,159979529,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Map3k15_42239,chrX,159987990,159988389,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8682_42240,chrX,160036537,160036936,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8682_42241,chrX,160047830,160048229,"Intron(NM_001163085.4/Map3k15,intron6of28)",OtherIntron,OtherIntron,.
Gm39547_42242,chrX,160116162,160116561,"Exon(NM_001163085.4/Map3k15,exon22of29)",OtherExon,OtherExon,.
Gm39547_42243,chrX,160138243,160138642,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pdha1_42244,chrX,160151315,160151714,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Pdha1_42245,chrX,160170500,160170899,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Adgrg2_42246,chrX,160432219,160432618,"Intron(XM_011247817.3/Adgrg2,intron2of28)",OtherIntron,OtherIntron,.
Phka2_42247,chrX,160502073,160502472,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Phka2_42248,chrX,160598504,160598903,3'UTR,3'UTR,3'UTR,.
Phka2_42249,chrX,160609824,160610223,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
n-TVtac3_42250,chrX,160765920,160766319,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Cdkl5_42251,chrX,160994554,160994953,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm52425_42252,chrX,161514382,161514781,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm52425_42253,chrX,161537279,161537678,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Scml1_42254,chrX,161780363,161780762,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15201_42255,chrX,162735469,162735868,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rbbp7_42256,chrX,162760079,162760478,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Txlng_42257,chrX,162829354,162829753,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Syap1_42258,chrX,162888178,162888577,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ctps2_42259,chrX,162902092,162902491,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm19107_42260,chrX,162915710,162916109,"Intron(NM_001358398.1/Ctps2,intron4of18)",OtherIntron,OtherIntron,.
Gm19107_42261,chrX,162921684,162922083,"Intron(NM_001358398.1/Ctps2,intron6of18)",OtherIntron,OtherIntron,.
Gm20188_42262,chrX,163822319,163822718,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm20188_42263,chrX,163848535,163848934,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Ap1s2_42264,chrX,163868923,163869322,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Ap1s2_42265,chrX,163899623,163900022,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Ap1s2_42266,chrX,163908810,163909209,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm38561_42267,chrX,163958458,163958857,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Car5b_42268,chrX,164013348,164013747,"Intron(NM_181315.4/Car5b,intron2of7)",OtherIntron,OtherIntron,.
Car5b_42269,chrX,164027894,164028293,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Siah1b_42270,chrX,164076141,164076540,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Cltrn_42271,chrX,164092796,164093195,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm22023_42272,chrX,164327076,164327475,"Intron(NM_001301402.1/Pir,intron4of8)",OtherIntron,OtherIntron,.
Vegfd_42273,chrX,164375932,164376331,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Vegfd_42274,chrX,164381954,164382353,"Intron(NM_001308489.1/Vegfd,intron1of5)",1stIntron,1stIntron,.
Piga_42275,chrX,164419436,164419835,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm15216_42276,chrX,164787368,164787767,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15216_42277,chrX,164835694,164836093,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15216_42278,chrX,164855824,164856223,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Mospd2_42279,chrX,164941592,164941991,"Intron(NM_001290523.1/Mospd2,intron13of14)",OtherIntron,OtherIntron,.
Mospd2_42280,chrX,164966071,164966470,"Intron(NM_001290523.1/Mospd2,intron2of14)",OtherIntron,OtherIntron,.
Fancb_42281,chrX,164980311,164980710,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gemin8_42282,chrX,166170154,166170553,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gpm6b_42283,chrX,166230896,166231295,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gpm6b_42284,chrX,166316810,166317209,"Intron(NM_001177961.1/Gpm6b,intron1of6)",1stIntron,1stIntron,.
Gpm6b_42285,chrX,166328919,166329318,"Intron(NM_001177961.1/Gpm6b,intron1of6)",1stIntron,1stIntron,.
Gpm6b_42286,chrX,166334676,166335075,"Intron(NM_001177961.1/Gpm6b,intron1of6)",1stIntron,1stIntron,.
Ofd1_42287,chrX,166416259,166416658,"Intron(XM_006528839.4/Ofd1,intron9of21)",OtherIntron,OtherIntron,.
Ofd1_42288,chrX,166440499,166440898,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Trappc2_42289,chrX,166443743,166444142,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Rab9_42290,chrX,166468332,166468731,"Intron(NM_019773.2/Rab9,intron1of2)",1stIntron,1stIntron,.
Rab9_42291,chrX,166479520,166479919,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm15223_42292,chrX,166495518,166495917,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tceanc_42293,chrX,166510345,166510744,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tceanc_42294,chrX,166519032,166519431,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm1720_42295,chrX,166626943,166627342,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm1720_42296,chrX,166645725,166646124,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm1720_42297,chrX,166661297,166661696,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm1720_42298,chrX,166718044,166718443,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm36547_42299,chrX,166805973,166806372,"Intron(XR_878299.1/Gm36547,intron3of4)",OtherIntron,OtherIntron,.
Gm36547_42300,chrX,166826892,166827291,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Gm30354_42301,chrX,166952775,166953174,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8814_42302,chrX,166980399,166980798,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8814_42303,chrX,167015617,167016016,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8814_42304,chrX,167049269,167049668,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8817_42305,chrX,167063851,167064250,"Intron(NR_169156.1/Gm8817,intron4of4)",OtherIntron,OtherIntron,.
Gm8817_42306,chrX,167068577,167068976,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm15232_42307,chrX,167088959,167089358,"Exon(NR_166813.2/Gm15232,exon3of3)",OtherExon,OtherExon,.
Gm15232_42308,chrX,167091842,167092241,"Intron(NR_166813.2/Gm15232,intron2of2)",OtherIntron,OtherIntron,.
Gm15232_42309,chrX,167101834,167102233,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm15232_42310,chrX,167105996,167106395,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42311,chrX,167108326,167108725,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42312,chrX,167115103,167115502,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42313,chrX,167119253,167119652,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42314,chrX,167125964,167126363,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42315,chrX,167131325,167131724,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm15232_42316,chrX,167132901,167133300,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39549_42317,chrX,167145758,167146157,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39549_42318,chrX,167151450,167151849,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39549_42319,chrX,167164042,167164441,"Intron(XR_878311.1/Gm39549,intron2of2)",OtherIntron,OtherIntron,.
Gm39549_42320,chrX,167166376,167166775,"Intron(XR_878311.1/Gm39549,intron2of2)",OtherIntron,OtherIntron,.
Gm39549_42321,chrX,167175332,167175731,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm39549_42322,chrX,167179909,167180308,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmsb4x_42323,chrX,167196268,167196667,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmsb4x_42324,chrX,167205999,167206398,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Tmsb4x_42325,chrX,167208983,167209382,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tmsb4x_42326,chrX,167226650,167227049,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmsb4x_42327,chrX,167229202,167229601,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmsb4x_42328,chrX,167231154,167231553,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmsb4x_42329,chrX,167233297,167233696,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr8_42330,chrX,167276878,167277277,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr8_42331,chrX,167280349,167280748,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr8_42332,chrX,167289665,167290064,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr7_42333,chrX,167301765,167302164,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr7_42334,chrX,167315828,167316227,"Intron(XM_006528713.2/Tlr7,intron2of3)",OtherIntron,OtherIntron,.
Tlr7_42335,chrX,167318788,167319187,"Intron(XM_006528713.2/Tlr7,intron2of3)",OtherIntron,OtherIntron,.
Tlr7_42336,chrX,167326310,167326709,"Intron(XM_006528713.2/Tlr7,intron2of3)",OtherIntron,OtherIntron,.
Tlr7_42337,chrX,167328593,167328992,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Tlr7_42338,chrX,167330307,167330706,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tlr7_42339,chrX,167340090,167340489,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tlr7_42340,chrX,167346492,167346891,3'UTR,3'UTR,3'UTR,.
Gm26368_42341,chrX,167359740,167360139,"Intron(NM_001313758.1/Prps2,intron4of6)",OtherIntron,OtherIntron,.
Gm26368_42342,chrX,167368891,167369290,"Intron(NM_001313758.1/Prps2,intron2of6)",OtherIntron,OtherIntron,.
Gm26368_42343,chrX,167370756,167371155,"Intron(NM_001313758.1/Prps2,intron2of6)",OtherIntron,OtherIntron,.
