ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0060749	GO:0060749	mammary gland alveolus development	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Id2	1
GO:0061377	GO:0061377	mammary gland lobule development	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Id2	1
GO:0070423	GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Tlr4	1
GO:0071397	GO:0071397	cellular response to cholesterol	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Gpr155	1
GO:0071625	GO:0071625	vocalization behavior	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Shank1	1
GO:0071731	GO:0071731	response to nitric oxide	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Ccr7	1
GO:0072111	GO:0072111	cell proliferation involved in kidney development	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Il6ra	1
GO:0072578	GO:0072578	neurotransmitter-gated ion channel clustering	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Gphn	1
GO:0090201	GO:0090201	negative regulation of release of cytochrome c from mitochondria	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Bcl2l2	1
GO:0097502	GO:0097502	mannosylation	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Dpy19l1	1
GO:0097734	GO:0097734	extracellular exosome biogenesis	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Sdc4	1
GO:0099515	GO:0099515	actin filament-based transport	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Myo5a	1
GO:0140467	GO:0140467	integrated stress response signaling	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Eif2ak3	1
GO:0140861	GO:0140861	DNA repair-dependent chromatin remodeling	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Parp2	1
GO:1900006	GO:1900006	positive regulation of dendrite development	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Clip1	1
GO:1900373	GO:1900373	positive regulation of purine nucleotide biosynthetic process	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Pid1	1
GO:1903236	GO:1903236	regulation of leukocyte tethering or rolling	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	St3gal4	1
GO:2000114	GO:2000114	regulation of establishment of cell polarity	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Plekhg3	1
GO:2000209	GO:2000209	regulation of anoikis	1/517	22/28891	0.327933140725085	0.434740146030259	0.296429864280129	Itgb1	1
GO:0006814	GO:0006814	sodium ion transport	6/517	262/28891	0.328793994306513	0.435753402906518	0.297120758831858	P2rx4/Serpine2/Adrb2/Scn2b/Glrx/Slc6a9	6
GO:1990823	GO:1990823	response to leukemia inhibitory factor	7/517	313/28891	0.328971508528739	0.435860695479521	0.297193916839335	Fosl2/Eps8/Spry2/Trim25/Rarg/Rnf125/Smad7	7
GO:0009123	GO:0009123	nucleoside monophosphate metabolic process	2/517	66/28891	0.331171611708703	0.438389634971579	0.298918287586432	Impdh1/Dhodh	2
GO:0033344	GO:0033344	cholesterol efflux	2/517	66/28891	0.331171611708703	0.438389634971579	0.298918287586432	Zdhhc8/Scarb1	2
GO:1902692	GO:1902692	regulation of neuroblast proliferation	2/517	66/28891	0.331171611708703	0.438389634971579	0.298918287586432	Ctnna1/Itgb1	2
GO:1904019	GO:1904019	epithelial cell apoptotic process	4/517	163/28891	0.333908303100737	0.441882755847765	0.301300090501799	Rgcc/Cd40/Tgfbr2/Apc	4
GO:0006641	GO:0006641	triglyceride metabolic process	3/517	114/28891	0.334254937662547	0.442211837224132	0.301524476376038	Apobec1/Acsl1/Scarb1	3
GO:0090276	GO:0090276	regulation of peptide hormone secretion	6/517	264/28891	0.335099397172638	0.443199144107028	0.30219767678776	Clcf1/Nucb2/Mpc2/Slc16a1/Rac1/Ptger4	6
GO:0001658	GO:0001658	branching involved in ureteric bud morphogenesis	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Tacstd2/Hs3st3b1	2
GO:0002861	GO:0002861	regulation of inflammatory response to antigenic stimulus	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Ccr7/Fcer1g	2
GO:0010972	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Gpr132/Nbn	2
GO:0032633	GO:0032633	interleukin-4 production	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Fosl2/Fcer1g	2
GO:0045776	GO:0045776	negative regulation of blood pressure	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Rnpep/Adrb2	2
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Herpud1/Eif2ak3	2
GO:1901016	GO:1901016	regulation of potassium ion transmembrane transporter activity	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Wwp2/Itgb1	2
GO:1903539	GO:1903539	protein localization to postsynaptic membrane	2/517	67/28891	0.337715400466483	0.444044947370327	0.302774392209229	Dag1/Gphn	2
GO:0016079	GO:0016079	synaptic vesicle exocytosis	3/517	115/28891	0.33914942092727	0.444044947370327	0.302774392209229	Cplx2/Ncs1/Prkcg	3
GO:0000303	GO:0000303	response to superoxide	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Cd36	1
GO:0002043	GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Ngfr	1
GO:0002922	GO:0002922	positive regulation of humoral immune response	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Ccr7	1
GO:0006595	GO:0006595	polyamine metabolic process	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Amd1	1
GO:0009168	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Impdh1	1
GO:0010447	GO:0010447	response to acidic pH	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Lgmn	1
GO:0010880	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Gsto1	1
GO:0010984	GO:0010984	regulation of lipoprotein particle clearance	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Anxa2	1
GO:0021535	GO:0021535	cell migration in hindbrain	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Itgb1	1
GO:0030656	GO:0030656	regulation of vitamin metabolic process	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Clybl	1
GO:0031579	GO:0031579	membrane raft organization	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Pacsin2	1
GO:0031649	GO:0031649	heat generation	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Adrb2	1
GO:0031998	GO:0031998	regulation of fatty acid beta-oxidation	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Acacb	1
GO:0035872	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Tlr4	1
GO:0036119	GO:0036119	response to platelet-derived growth factor	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Tlr4	1
GO:0038128	GO:0038128	ERBB2 signaling pathway	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Erbb3	1
GO:0044790	GO:0044790	suppression of viral release by host	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Trim25	1
GO:0048670	GO:0048670	regulation of collateral sprouting	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Sema4d	1
GO:0051043	GO:0051043	regulation of membrane protein ectodomain proteolysis	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Adam8	1
GO:0051602	GO:0051602	response to electrical stimulus	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Prickle1	1
GO:0055062	GO:0055062	phosphate ion homeostasis	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Alpl	1
GO:0060221	GO:0060221	retinal rod cell differentiation	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Rpgrip1	1
GO:0060253	GO:0060253	negative regulation of glial cell proliferation	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Cdkn2b	1
GO:0060544	GO:0060544	regulation of necroptotic process	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Ripk3	1
GO:0070861	GO:0070861	regulation of protein exit from endoplasmic reticulum	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Derl3	1
GO:0071218	GO:0071218	cellular response to misfolded protein	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Sdf2l1	1
GO:0072529	GO:0072529	pyrimidine-containing compound catabolic process	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Aicda	1
GO:0090141	GO:0090141	positive regulation of mitochondrial fission	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Bnip3	1
GO:0097154	GO:0097154	GABAergic neuron differentiation	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Rac1	1
GO:0098974	GO:0098974	postsynaptic actin cytoskeleton organization	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Rac1	1
GO:0099188	GO:0099188	postsynaptic cytoskeleton organization	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Rac1	1
GO:1900120	GO:1900120	regulation of receptor binding	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Anxa2	1
GO:1904666	GO:1904666	regulation of ubiquitin protein ligase activity	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Bsn	1
GO:1905244	GO:1905244	regulation of modification of synaptic structure	1/517	23/28891	0.339968838748748	0.444044947370327	0.302774392209229	Marcks	1
GO:0050954	GO:0050954	sensory perception of mechanical stimulus	7/517	317/28891	0.340495167613183	0.444603756611486	0.303155419241187	Spry2/P2rx4/Serpine2/Cxcr4/Hexb/Whrn/Tlr4	7
GO:0030073	GO:0030073	insulin secretion	6/517	266/28891	0.341418809053763	0.44568088608117	0.303889865658032	Anxa1/Mpc2/Myo5a/Htt/Slc16a1/Rac1	6
GO:0030879	GO:0030879	mammary gland development	4/517	165/28891	0.342015732474081	0.446202027857803	0.304245208930396	Id2/Tgfbr2/Oas2/Eif2ak3	4
GO:0097306	GO:0097306	cellular response to alcohol	4/517	165/28891	0.342015732474081	0.446202027857803	0.304245208930396	Ctnna1/Jup/Gpr155/Ptger4	4
GO:0010656	GO:0010656	negative regulation of muscle cell apoptotic process	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Lifr/Trip10	2
GO:0022029	GO:0022029	telencephalon cell migration	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Cxcr4/Rac1	2
GO:0030330	GO:0030330	DNA damage response, signal transduction by p53 class mediator	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Cd74/Zfp385a	2
GO:0032387	GO:0032387	negative regulation of intracellular transport	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Cd36/Derl3	2
GO:0032663	GO:0032663	regulation of interleukin-2 production	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Anxa1/Runx1	2
GO:0033363	GO:0033363	secretory granule organization	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Zfp385a/Serpine2	2
GO:0048286	GO:0048286	lung alveolus development	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Atxn1/Fosl2	2
GO:0062237	GO:0062237	protein localization to postsynapse	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Dag1/Gphn	2
GO:2000134	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	2/517	68/28891	0.344239647815202	0.447938244519407	0.305429057429459	Cdkn2b/Apc	2
GO:0002824	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4/517	166/28891	0.346071680581994	0.450192382174962	0.306966053093205	H2-Ab1/Clcf1/Fcer1g/Cd40	4
GO:0019395	GO:0019395	fatty acid oxidation	3/517	117/28891	0.348930604160381	0.452286349976708	0.308393836096331	Nucb2/Acacb/Decr1	3
GO:0016052	GO:0016052	carbohydrate catabolic process	4/517	167/28891	0.350128509669201	0.452286349976708	0.308393836096331	Ddit4/Cbfa2t3/Hexb/Gale	4
GO:0007032	GO:0007032	endosome organization	2/517	69/28891	0.350742958960496	0.452286349976708	0.308393836096331	Als2/Exoc8	2
GO:0009064	GO:0009064	glutamine family amino acid metabolic process	2/517	69/28891	0.350742958960496	0.452286349976708	0.308393836096331	Ass1/Apc	2
GO:0051148	GO:0051148	negative regulation of muscle cell differentiation	2/517	69/28891	0.350742958960496	0.452286349976708	0.308393836096331	Nfatc3/Id2	2
GO:0051932	GO:0051932	synaptic transmission, GABAergic	2/517	69/28891	0.350742958960496	0.452286349976708	0.308393836096331	Adora2a/Rac1	2
GO:0061371	GO:0061371	determination of heart left/right asymmetry	2/517	69/28891	0.350742958960496	0.452286349976708	0.308393836096331	Smad3/Tgfbr2	2
GO:0000819	GO:0000819	sister chromatid segregation	5/517	218/28891	0.351575983520558	0.452286349976708	0.308393836096331	Hspa1a/Clasp2/Apc/Prickle1/Klhl22	5
GO:0009566	GO:0009566	fertilization	5/517	218/28891	0.351575983520558	0.452286349976708	0.308393836096331	Ly6k/B4galt1/Cecr2/Hexb/Izumo1r	5
GO:0000305	GO:0000305	response to oxygen radical	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Cd36	1
GO:0006760	GO:0006760	folic acid-containing compound metabolic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Ggh	1
GO:0007625	GO:0007625	grooming behavior	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Htt	1
GO:0008090	GO:0008090	retrograde axonal transport	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Bsn	1
GO:0010560	GO:0010560	positive regulation of glycoprotein biosynthetic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Ccr7	1
GO:0010640	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Hip1	1
GO:0014075	GO:0014075	response to amine	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Adora2a	1
GO:0018230	GO:0018230	peptidyl-L-cysteine S-palmitoylation	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Zdhhc8	1
GO:0018231	GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Zdhhc8	1
GO:0018904	GO:0018904	ether metabolic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Lpcat2	1
GO:0019076	GO:0019076	viral release from host cell	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Trim25	1
GO:0021544	GO:0021544	subpallium development	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Htt	1
GO:0021889	GO:0021889	olfactory bulb interneuron differentiation	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Rac1	1
GO:0033033	GO:0033033	negative regulation of myeloid cell apoptotic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Fcer1g	1
GO:0033630	GO:0033630	positive regulation of cell adhesion mediated by integrin	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Piezo1	1
GO:0035891	GO:0035891	exit from host cell	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Trim25	1
GO:0042398	GO:0042398	cellular modified amino acid biosynthetic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Ckb	1
GO:0042759	GO:0042759	long-chain fatty acid biosynthetic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Myo5a	1
GO:0043173	GO:0043173	nucleotide salvage	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Impdh1	1
GO:0043369	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Il6ra	1
GO:0043586	GO:0043586	tongue development	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Prdm16	1
GO:0045591	GO:0045591	positive regulation of regulatory T cell differentiation	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Dusp10	1
GO:0046037	GO:0046037	GMP metabolic process	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Impdh1	1
GO:0048333	GO:0048333	mesodermal cell differentiation	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Kdm6b	1
GO:0048643	GO:0048643	positive regulation of skeletal muscle tissue development	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Adrb2	1
GO:0051481	GO:0051481	negative regulation of cytosolic calcium ion concentration	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Smad3	1
GO:0060080	GO:0060080	inhibitory postsynaptic potential	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Adora2a	1
GO:0090042	GO:0090042	tubulin deacetylation	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Nek3	1
GO:0140112	GO:0140112	extracellular vesicle biogenesis	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Sdc4	1
GO:1901028	GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Chchd10	1
GO:2000773	GO:2000773	negative regulation of cellular senescence	1/517	24/28891	0.351789405132526	0.452286349976708	0.308393836096331	Plk2	1
