ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030433	GO:0030433	ubiquitin-dependent ERAD pathway	2/481	83/28891	0.403179002878197	0.52917796638808	0.409011414134248	Man1a/Tmem67	2
GO:0034620	GO:0034620	cellular response to unfolded protein	2/481	83/28891	0.403179002878197	0.52917796638808	0.409011414134248	Pik3r1/Bag3	2
GO:1904888	GO:1904888	cranial skeletal system development	2/481	83/28891	0.403179002878197	0.52917796638808	0.409011414134248	Wdr19/Irf6	2
GO:2000179	GO:2000179	positive regulation of neural precursor cell proliferation	2/481	83/28891	0.403179002878197	0.52917796638808	0.409011414134248	Aspm/Prox1	2
GO:0045165	GO:0045165	cell fate commitment	6/481	307/28891	0.403787354817113	0.52917796638808	0.409011414134248	Il7/Prdm1/Casp3/Prkdc/Gata3/Prox1	6
GO:0045765	GO:0045765	regulation of angiogenesis	6/481	307/28891	0.403787354817113	0.52917796638808	0.409011414134248	Stat1/Cybb/Il10/Epn2/Cd59a/Pik3cg	6
GO:0007272	GO:0007272	ensheathment of neurons	4/481	194/28891	0.404708069289777	0.52917796638808	0.409011414134248	Dlg1/Tg/Serinc5/Pomgnt1	4
GO:0008366	GO:0008366	axon ensheathment	4/481	194/28891	0.404708069289777	0.52917796638808	0.409011414134248	Dlg1/Tg/Serinc5/Pomgnt1	4
GO:0002026	GO:0002026	regulation of the force of heart contraction	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Myl4	1
GO:0002834	GO:0002834	regulation of response to tumor cell	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Cd24a	1
GO:0006027	GO:0006027	glycosaminoglycan catabolic process	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Pglyrp1	1
GO:0006688	GO:0006688	glycosphingolipid biosynthetic process	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	St8sia6	1
GO:0010800	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	App	1
GO:0015874	GO:0015874	norepinephrine transport	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Kcnb1	1
GO:0021533	GO:0021533	cell differentiation in hindbrain	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Prox1	1
GO:0032367	GO:0032367	intracellular cholesterol transport	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Cd320	1
GO:0033688	GO:0033688	regulation of osteoblast proliferation	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Igf1r	1
GO:0034067	GO:0034067	protein localization to Golgi apparatus	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Pacs1	1
GO:0042044	GO:0042044	fluid transport	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Inpp5k	1
GO:0043032	GO:0043032	positive regulation of macrophage activation	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Il10	1
GO:0043129	GO:0043129	surfactant homeostasis	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Rcn3	1
GO:0043276	GO:0043276	anoikis	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Bcl2l1	1
GO:0045762	GO:0045762	positive regulation of adenylate cyclase activity	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Gnal	1
GO:0046628	GO:0046628	positive regulation of insulin receptor signaling pathway	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Sorbs1	1
GO:0050802	GO:0050802	circadian sleep/wake cycle, sleep	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Ada	1
GO:0050858	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Laptm5	1
GO:0071605	GO:0071605	monocyte chemotactic protein-1 production	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Cd24a	1
GO:0071637	GO:0071637	regulation of monocyte chemotactic protein-1 production	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Cd24a	1
GO:0098810	GO:0098810	neurotransmitter reuptake	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Per2	1
GO:0099022	GO:0099022	vesicle tethering	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Exoc6	1
GO:0099622	GO:0099622	cardiac muscle cell membrane repolarization	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Kcnj5	1
GO:1903055	GO:1903055	positive regulation of extracellular matrix organization	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Fscn1	1
GO:1904376	GO:1904376	negative regulation of protein localization to cell periphery	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Bcl2l1	1
GO:1905523	GO:1905523	positive regulation of macrophage migration	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Slamf1	1
GO:2000629	GO:2000629	negative regulation of miRNA metabolic process	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	App	1
GO:2000737	GO:2000737	negative regulation of stem cell differentiation	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Ezh2	1
GO:2000765	GO:2000765	regulation of cytoplasmic translation	1/481	31/28891	0.405913047814806	0.52917796638808	0.409011414134248	Unk	1
GO:0001659	GO:0001659	temperature homeostasis	4/481	195/28891	0.40844863549305	0.53201355781754	0.411203095069845	Gimap3/Acadvl/Per2/Igf1r	4
GO:0002526	GO:0002526	acute inflammatory response	3/481	139/28891	0.408605020602153	0.53201355781754	0.411203095069845	Tnfsf4/F12/Pik3cg	3
GO:0009582	GO:0009582	detection of abiotic stimulus	3/481	139/28891	0.408605020602153	0.53201355781754	0.411203095069845	Ttn/Cabp4/Rom1	3
GO:0010469	GO:0010469	regulation of signaling receptor activity	3/481	139/28891	0.408605020602153	0.53201355781754	0.411203095069845	Il10/Dlg4/App	3
GO:0071559	GO:0071559	response to transforming growth factor beta	5/481	252/28891	0.40976563074766	0.533356023328522	0.412240711433242	Twsg1/Fut8/Ldlrad4/Ryr1/Igf1r	5
GO:0070371	GO:0070371	ERK1 and ERK2 cascade	7/481	367/28891	0.411616606498419	0.535595944675724	0.413971987971496	Apoe/Rapgef1/Slamf1/Scimp/Dlg1/Gpr55/App	7
GO:0009581	GO:0009581	detection of external stimulus	3/481	140/28891	0.41305383253591	0.535808539662806	0.414136306559621	Ttn/Cabp4/Rom1	3
GO:0060411	GO:0060411	cardiac septum morphogenesis	2/481	85/28891	0.414784858193935	0.535808539662806	0.414136306559621	Robo1/Prox1	2
GO:0070373	GO:0070373	negative regulation of ERK1 and ERK2 cascade	2/481	85/28891	0.414784858193935	0.535808539662806	0.414136306559621	Rapgef1/Dlg1	2
GO:1901342	GO:1901342	regulation of vasculature development	6/481	311/28891	0.415611005341544	0.535808539662806	0.414136306559621	Stat1/Cybb/Il10/Epn2/Cd59a/Pik3cg	6
GO:0001780	GO:0001780	neutrophil homeostasis	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Pde4b	1
GO:0002729	GO:0002729	positive regulation of natural killer cell cytokine production	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Gimap3	1
GO:0003299	GO:0003299	muscle hypertrophy in response to stress	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Ezh2	1
GO:0006308	GO:0006308	DNA catabolic process	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Isg20	1
GO:0006516	GO:0006516	glycoprotein catabolic process	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Man1a	1
GO:0007263	GO:0007263	nitric oxide mediated signal transduction	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Apoe	1
GO:0010458	GO:0010458	exit from mitosis	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Birc5	1
GO:0014898	GO:0014898	cardiac muscle hypertrophy in response to stress	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Ezh2	1
GO:0032197	GO:0032197	retrotransposition	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Mov10	1
GO:0032958	GO:0032958	inositol phosphate biosynthetic process	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Plek	1
GO:0034505	GO:0034505	tooth mineralization	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Wls	1
GO:0036297	GO:0036297	interstrand cross-link repair	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Dclre1a	1
GO:0042749	GO:0042749	regulation of circadian sleep/wake cycle	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Ada	1
GO:0045724	GO:0045724	positive regulation of cilium assembly	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Tmem67	1
GO:0045745	GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	App	1
GO:0046339	GO:0046339	diacylglycerol metabolic process	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Dgat2	1
GO:0048011	GO:0048011	neurotrophin TRK receptor signaling pathway	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Casp3	1
GO:0051654	GO:0051654	establishment of mitochondrion localization	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Kif1b	1
GO:0060037	GO:0060037	pharyngeal system development	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Gata3	1
GO:0060586	GO:0060586	multicellular organismal-level iron ion homeostasis	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Neo1	1
GO:0070198	GO:0070198	protein localization to chromosome, telomeric region	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Wrap53	1
GO:0071875	GO:0071875	adrenergic receptor signaling pathway	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Pde4b	1
GO:0090077	GO:0090077	foam cell differentiation	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Stat1	1
GO:1900273	GO:1900273	positive regulation of long-term synaptic potentiation	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	App	1
GO:1902683	GO:1902683	regulation of receptor localization to synapse	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	Rapgef4	1
GO:1990806	GO:1990806	ligand-gated ion channel signaling pathway	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	App	1
GO:2000756	GO:2000756	regulation of peptidyl-lysine acetylation	1/481	32/28891	0.415814497017893	0.535808539662806	0.414136306559621	App	1
GO:0035304	GO:0035304	regulation of protein dephosphorylation	2/481	86/28891	0.420545391784239	0.541227064074934	0.418324384055463	Dlc1/Ppp6r1	2
GO:0044774	GO:0044774	mitotic DNA integrity checkpoint signaling	2/481	86/28891	0.420545391784239	0.541227064074934	0.418324384055463	Hus1b/Prkdc	2
GO:0072332	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	2/481	86/28891	0.420545391784239	0.541227064074934	0.418324384055463	Ifi204/Steap3	2
GO:2000781	GO:2000781	positive regulation of double-strand break repair	2/481	86/28891	0.420545391784239	0.541227064074934	0.418324384055463	Prkdc/Wrap53	2
GO:0000462	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Rcl1	1
GO:0002230	GO:0002230	positive regulation of defense response to virus by host	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Stat1	1
GO:0002370	GO:0002370	natural killer cell cytokine production	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Gimap3	1
GO:0002418	GO:0002418	immune response to tumor cell	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Cd24a	1
GO:0002727	GO:0002727	regulation of natural killer cell cytokine production	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Gimap3	1
GO:0003156	GO:0003156	regulation of animal organ formation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Robo1	1
GO:0006270	GO:0006270	DNA replication initiation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Mcm6	1
GO:0006506	GO:0006506	GPI anchor biosynthetic process	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Mppe1	1
GO:0006901	GO:0006901	vesicle coating	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ap3m2	1
GO:0009156	GO:0009156	ribonucleoside monophosphate biosynthetic process	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ada	1
GO:0009584	GO:0009584	detection of visible light	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Rom1	1
GO:0010669	GO:0010669	epithelial structure maintenance	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ildr1	1
GO:0010875	GO:0010875	positive regulation of cholesterol efflux	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Apoe	1
GO:0010922	GO:0010922	positive regulation of phosphatase activity	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Plek	1
GO:0014887	GO:0014887	cardiac muscle adaptation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ezh2	1
GO:0018345	GO:0018345	protein palmitoylation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Zdhhc24	1
GO:0021697	GO:0021697	cerebellar cortex formation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Prox1	1
GO:0031338	GO:0031338	regulation of vesicle fusion	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Slamf1	1
GO:0032196	GO:0032196	transposition	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Mov10	1
GO:0032212	GO:0032212	positive regulation of telomere maintenance via telomerase	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Aurkb	1
GO:0032691	GO:0032691	negative regulation of interleukin-1 beta production	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Serpinb1a	1
GO:0045662	GO:0045662	negative regulation of myoblast differentiation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Id3	1
GO:0046597	GO:0046597	negative regulation of viral entry into host cell	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Trim59	1
GO:0048566	GO:0048566	embryonic digestive tract development	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ada	1
GO:0050654	GO:0050654	chondroitin sulfate proteoglycan metabolic process	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Chst3	1
GO:0050996	GO:0050996	positive regulation of lipid catabolic process	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Cpt1a	1
GO:0060669	GO:0060669	embryonic placenta morphogenesis	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Il10	1
GO:0060740	GO:0060740	prostate gland epithelium morphogenesis	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Igf1r	1
GO:0070296	GO:0070296	sarcoplasmic reticulum calcium ion transport	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Ryr1	1
GO:0090594	GO:0090594	inflammatory response to wounding	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Cd24a	1
GO:1901798	GO:1901798	positive regulation of signal transduction by p53 class mediator	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Steap3	1
GO:1903859	GO:1903859	regulation of dendrite extension	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Rasal1	1
GO:2000564	GO:2000564	regulation of CD8-positive, alpha-beta T cell proliferation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Irf1	1
GO:2001014	GO:2001014	regulation of skeletal muscle cell differentiation	1/481	33/28891	0.42555125944675	0.541909846935437	0.418852119526438	Klhl41	1
GO:0043583	GO:0043583	ear development	5/481	257/28891	0.426127619709978	0.542404809592457	0.419234685296652	Ifi204/Wdr19/Gata3/Prox1/Mcoln3	5
GO:0060415	GO:0060415	muscle tissue morphogenesis	2/481	87/28891	0.426276777146335	0.542404809592457	0.419234685296652	Ttn/Prox1	2
GO:0046434	GO:0046434	organophosphate catabolic process	3/481	143/28891	0.426335186747921	0.542404809592457	0.419234685296652	Nt5e/Xdh/Ada	3
GO:0003205	GO:0003205	cardiac chamber development	4/481	200/28891	0.427075113317495	0.543178326082214	0.419832550463811	Robo1/Prdm1/Gata3/Prox1	4
GO:0006665	GO:0006665	sphingolipid metabolic process	3/481	144/28891	0.430739201488693	0.54750024468322	0.423173041094659	St8sia6/Cers4/Cerkl	3
GO:1905039	GO:1905039	carboxylic acid transmembrane transport	3/481	144/28891	0.430739201488693	0.54750024468322	0.423173041094659	Per2/Slc16a3/Slc43a1	3
GO:0003151	GO:0003151	outflow tract morphogenesis	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Robo1/Ryr1	2
GO:0006637	GO:0006637	acyl-CoA metabolic process	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Dgat2/Acly	2
GO:0015807	GO:0015807	L-amino acid transport	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Per2/Slc43a1	2
GO:0032456	GO:0032456	endocytic recycling	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Ehd1/Arhgap8	2
GO:0035383	GO:0035383	thioester metabolic process	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Dgat2/Acly	2
GO:0046323	GO:0046323	glucose import	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Sorbs1/Slc25a27	2
GO:0070830	GO:0070830	bicellular tight junction assembly	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	F11r/Dlg1	2
GO:1902117	GO:1902117	positive regulation of organelle assembly	2/481	88/28891	0.431978387413312	0.547504358580679	0.423176220801911	Tmem67/Fscn1	2
GO:0008406	GO:0008406	gonad development	5/481	259/28891	0.432649227250719	0.547504358580679	0.423176220801911	Wdr19/Bcl2l1/Aspm/Gata3/Rec8	5
